4,1000020342131,01,1,2018-04-04,2015-10-05,"廿日市市",,201,"広島県","廿日市市","下平良１丁目１１－１",,34,213,7380023,,,,,,,2015-10-05,1,"Hatsukaichi city","Hiroshima","1-11-1,shimohera, Hatsukaichi shi",,"ハツカイチシ",0
5,1000020348392,01,1,2018-04-04,2015-10-05,"安芸地区衛生施設管理組合",,201,"広島県","安芸郡坂町","２１３２２－１１",,34,309,7314300,,,,,,,2015-10-05,1,"AkichikuEiseishisetsuKanrikumiai","Hiroshima","21322-11, Saka cho,Aki gun",,"アキチクエイセイシセツカンリクミアイ",0
6,1000020349135,01,1,2018-04-04,2015-10-05,"広島中部台地土地改良施設管理組合",,201,"広島県","世羅郡世羅町","大字徳市６８８－２",,34,462,7221203,,,,,,,2015-10-05,1,,,,,"ヒロシマチュウブダイチトチカイリョウシセツカンリクミアイ",0
11183,2000020342106,01,1,2018-04-04,2015-10-05,"庄原市",,201,"広島県","庄原市","中本町１丁目１０－１",,34,210,7270012,,,,,,,2015-10-05,1,"SHOBARA CITY","Hiroshima","1-10-1,Nakahommachi, Shobara shi",,"シヨウバラシ",0
11184,2000020342114,01,1,2018-04-04,2015-10-05,"大竹市",,201,"広島県","大竹市","小方１丁目１１－１",,34,211,7390623,,,,,,,2015-10-05,1,"Otake City","Hiroshima","1-11-1,Ogata, Otake shi",,"オオタケシ",0
11185,2000020342122,01,1,2018-04-04,2015-10-05,"東広島市",,201,"広島県","東広島市","西条栄町８－２９",,34,212,7390015,,,,,,,2015-10-05,1,"Higashihiroshima City","Hiroshima","8-29,Saijousakaemachi, Higashihiroshima",,"ヒガシヒロシマシ",0
11186,2000020343021,01,1,2018-04-04,2015-10-05,"府中町",,201,"広島県","安芸郡府中町","大通３丁目５－１",,34,302,7350022,,,,,,,2015-10-05,1,"Fuchu Town","Hiroshima","3-5-1,Odori, Aki gun,Fuchu cho",,"フチユウチヨウ",0
11187,2000020348210,01,1,2018-04-04,2015-10-05,"世羅中央病院企業団",,201,"広島県","世羅郡世羅町","大字本郷９１８－３",,34,462,7221112,,,,,,,2015-10-05,1,"Sera Central Hospital Organization","Hiroshima","918-3,Hongou, Sera cho,Sera gun",,"セラチュウオウビョウインキギョウダン",0
11188,2000020348821,01,1,2018-04-04,2015-10-05,"世羅三原斎場組合",,201,"広島県","世羅郡世羅町","大字西上原１２３－１",,34,462,7221121,,,,,,,2015-10-05,1,,,,,"セラミハラサイジョウクミアイ",0
22302,3000020344621,01,1,2018-04-04,2015-10-05,"世羅町",,201,"広島県","世羅郡世羅町","大字西上原１２３－１",,34,462,7221121,,,,,,,2015-10-05,1,"sera cho","Hiroshima","123-1,oazanishiuehara, sera gun sera cho",,"セラチヨウ",0
22303,3000020348457,01,1,2018-04-04,2015-10-05,"甲世衛生組合",,201,"広島県","世羅郡世羅町","大字川尻１０７８１－１１",,34,462,7293302,,,,,,,2015-10-05,1,"Kouseeiseikumiai","Hiroshima","10781-11,Kawashiri, Seracho,Seragun",,"コウセエイセイクミアイ",0
22304,3000020348597,11,1,2019-04-18,2019-04-01,"宮島ボートレース企業団",,201,"広島県","廿日市市","宮島口１丁目１５－６０",,34,213,7390411,,,,,,,2015-10-05,1,"Miyajimaboatracekigyoudan","Hiroshima","1-15-60,Miyajimaguchi, Hatsukaichishi",,"ミヤジマボートレースキギョウダン",0
44515,5000020348422,21,1,2018-04-04,2017-03-31,"山県郡西部衛生組合",,201,"広島県","山県郡安芸太田町","大字穴１４９７－１",,34,368,7313411,,,2017-03-31,31,,,2015-10-05,1,,,,,"ヤマガタグンセイブエイセイクミアイ",0
44516,5000020348546,01,1,2018-04-04,2015-10-05,"広島県海田高等学校財産組合",,201,"広島県","安芸郡海田町","上市１４－１８",,34,304,7360061,,,,,,,2015-10-05,1,"Hiroshima Ken Kaita Koutougakkou Zaisan Kumiai","Hiroshima","14-18,Kamiichi, Kaitacho Aki gun",,"ヒロシマケンカイタコウトウガッコウザイサンクミアイ",0
44517,5000020348562,01,1,2018-04-04,2015-10-05,"広島県市町総合事務組合",,201,"広島県","広島市中区","鉄砲町４－１",,34,101,7300017,,,,,,,2015-10-05,1,"Hiroshimaken Shicho Sougou Jimu Kumiai","Hiroshima","4-1,Teppocho, Naka ku,Hiroshima shi",,"ヒロシマケンシチョウソウゴウジムクミアイ",0
55592,6000020348660,01,1,2018-04-04,2015-10-05,"備北地区消防組合",,201,"広島県","三次市","十日市中３丁目１－２１",,34,209,7280012,,,,,,,2015-10-05,1,"Bihoku Fire Department","Hiroshima","3-1-21,Tokaichinaka, Miyoshi shi",,"ビホクチクショウボウクミアイ",0
55593,6000020349089,01,1,2018-04-04,2015-10-05,"芸北広域環境施設組合",,201,"広島県","山県郡北広島町","有田１２３４",,34,369,7311533,,,,,,,2015-10-05,1,"Geihoku Regional Environment Facilities Association","Hiroshima","1234,Arida, Kitahiroshima cho,Yamagata gun",,"ゲイホクコウイキカンキョウシセツクミアイ",0
66669,7000020340006,01,1,2018-04-04,2015-10-05,"広島県",,201,"広島県","広島市中区","基町１０－５２",,34,101,7300011,,,,,,,2015-10-05,1,"Hiroshima Prefecture","Hiroshima","10-52,Motomachi, Naka-ku,Hiroshima-shi",,"ヒロシマケン",0
66670,7000020342076,01,1,2018-04-04,2015-10-05,"福山市",,201,"広島県","福山市","東桜町３－５",,34,207,7200065,,,,,,,2015-10-05,1,"Fukuyamashi","Hiroshima","3-5,Higashisakuramachi, Fukuyama shi",,"フクヤマシ",0
66671,7000020342084,01,1,2018-04-04,2015-10-05,"府中市",,201,"広島県","府中市","府川町３１５",,34,208,7260004,,,,,,,2015-10-05,1,"fuchushi","Hiroshima","315, fuchushifukawacho",,"フチユウシ",0
66672,7000020342092,01,1,2018-04-04,2015-10-05,"三次市",,201,"広島県","三次市","十日市中２丁目８－１",,34,209,7280012,,,,,,,2015-10-05,1,"Miyoshi city","Hiroshima","2-8-1,Tokaichinaka, Miyoshi shi",,"ミヨシシ",0
66673,7000020343099,01,1,2018-04-04,2015-10-05,"坂町",,201,"広島県","安芸郡坂町","平成ヶ浜１丁目１－１",,34,309,7314312,,,,,,,2015-10-05,1,"Saka Town","Hiroshima","1-1-1,Heiseigahama, Aki gun,Saka cho",,"サカチヨウ",0
66674,7000020348767,01,1,2018-04-04,2015-10-05,"三原広域市町村圏事務組合",,201,"広島県","三原市","港町３丁目５－１",,34,204,7230017,,,,,,,2015-10-05,1,"Mihara wide-area municipallities association","Hiroshima","3-5-1,Minatomachi, Mihara shi",,"ミハラコウイキシチョウソンケンジムクミアイ",0
77797,8000020342050,01,1,2018-04-04,2015-10-05,"尾道市",,201,"広島県","尾道市","久保１丁目１５－１",,34,205,7220045,,,,,,,2015-10-05,1,"Onomichi city","Hiroshima","1-15-1 Kubo , Onomichi city",,"オノミチシ",0
77798,8000020343684,01,1,2018-04-04,2015-10-05,"安芸太田町",,201,"広島県","山県郡安芸太田町","大字戸河内７８４－１",,34,368,7313810,,,,,,,2015-10-05,1,"akiota cho","Hiroshima","784-1,togouchi, akiota cho,yamagata gun",,"アキオオタチヨウ",0
77799,8000020343692,01,1,2018-04-04,2015-10-05,"北広島町",,201,"広島県","山県郡北広島町","有田１２３４",,34,369,7311533,,,,,,,2015-10-05,1,"Kitahiroshima Town","Hiroshima","1234,Arida, Kitahiroshima cho,Yamagata gun",,"キタヒロシマチヨウ",0
77800,8000020344311,01,1,2018-04-04,2015-10-05,"大崎上島町",,201,"広島県","豊田郡大崎上島町","東野６６２５－１",,34,431,7250231,,,,,,,2015-10-05,1,"Oosakikamijima Town","Hiroshima","6625-1,Higashino, Oosakikamijima cho,Toyota gun",,"オオサキカミジマチヨウ",0
77801,8000020345458,01,1,2018-04-04,2015-10-05,"神石高原町",,201,"広島県","神石郡神石高原町","小畠２０２５",,34,545,7201522,,,,,,,2015-10-05,1,"Jinsekikogen Town","Hiroshima","2025,Kobatake, Jinsekikogen cho , Jinseki gun  ",,"ジンセキコウゲンチヨウ",0
77802,8000020349054,01,1,2018-04-04,2015-10-05,"福山地区消防組合",,201,"広島県","福山市","沖野上町５丁目１３－８",,34,207,7200825,,,,,,,2015-10-05,1,"Fukuyama district fire department","Hiroshima","5-13-8,Okinogami cho, Fukuyama shi",,"フクヤマチクショウボウクミアイ",0
77803,8000020349178,01,1,2018-04-04,2015-10-05,"広島県後期高齢者医療広域連合",,201,"広島県","広島市中区","東白島町１９－４９",,34,101,7300004,,,,,,,2015-10-05,1,"Hiroshima Prefectural Association of Medical Care Services for Elderly Citizens","Hiroshima","19-49,Higashihakushimacho, Naka ku,Hiroshima shi",,"ヒロシマケンコウキコウレイシャイリョウコウイキレンゴウ",0
77804,8000020349186,12,1,2018-04-09,2017-07-03,"広島中央環境衛生組合",,201,"広島県","東広島市","西条町上三永１０７６６－１",,34,212,7390022,,,,,,,2015-10-05,1,"Hiroshima Central Environmental Sanitation Association","Hiroshima","10766-1,Saijo cho Kamiminaga, Higashihiroshima city",,"ヒロシマチュウオウカンキョウエイセイクミアイ",0
88983,9000020341002,01,1,2018-04-04,2015-10-05,"広島市",,201,"広島県","広島市中区","国泰寺町１丁目６－３４",,34,101,7300042,,,,,,,2015-10-05,1,"The City of Hiroshima","Hiroshima","1-6-34,Kokutaiji machi, Naka ku,Hiroshima city",,"ヒロシマシ",0
88984,9000020342025,01,1,2018-04-04,2015-10-05,"呉市",,201,"広島県","呉市","中央４丁目１－６",,34,202,7370051,,,,,,,2015-10-05,1,"Kure City","Hiroshima","4-1-6 Chuo, Kure city",,"クレシ",0
88985,9000020342033,01,1,2018-04-04,2015-10-05,"竹原市",,201,"広島県","竹原市","中央５丁目１－３５",,34,203,7250026,,,,,,,2015-10-05,1,"Takehara City","Hiroshima","5-1-35,Chuo, Takehara city",,"タケハラシ",0
88986,9000020342041,01,1,2018-04-04,2015-10-05,"三原市",,201,"広島県","三原市","港町３丁目５－１",,34,204,7230017,,,,,,,2015-10-05,1,,,,,"ミハラシ",0
88987,9000020342149,01,1,2018-04-04,2015-10-05,"安芸高田市",,201,"広島県","安芸高田市","吉田町吉田７９１",,34,214,7310501,,,,,,,2015-10-05,1,"Akitakata City","Hiroshima","791,Yoshida,Yoshida cho, Akitakata shi",,"アキタカタシ",0
88988,9000020342157,12,1,2018-04-04,2016-08-01,"江田島市",,201,"広島県","江田島市","大柿町大原５０５",,34,215,7372213,,,,,,,2015-10-05,1,"Etajima City","Hiroshima","505,Obara,Ogaki cho, Etajima shi",,"エタジマシ",0
88989,9000020343048,01,1,2018-04-04,2015-10-05,"海田町",,201,"広島県","安芸郡海田町","上市１４－１８",,34,304,7360061,,,,,,,2015-10-05,1,"Kaita town","Hiroshima","14-18,Kamiichi, Aki gun,Kaita cho",,"カイタチヨウ",0
88990,9000020343072,01,1,2018-04-04,2015-10-05,"熊野町",,201,"広島県","安芸郡熊野町","中溝１丁目１－１",,34,307,7314214,,,,,,,2015-10-05,1,,,,,"クマノチヨウ",0
