22279,1460305000012,01,1,2019-06-12,2015-10-05,協同組合ウッディハウスおけと,,399,北海道,常呂郡置戸町,字中里９番地１,,01,550,0991138,,,,,,,2015-10-05,1,,,,,ウッディハウスオケト,0
22280,1460305000029,21,0,2019-01-24,2019-01-23,北見板金事業協同組合,,399,北海道,北見市,本町４丁目７番１１号,,01,208,0900818,,,2019-01-23,21,,,2015-10-05,1,,,,,,0
22281,1460305000037,01,0,2015-10-30,2015-10-05,北見方面遊技業協同組合,,399,北海道,北見市,北四条西２丁目９番地,,01,208,0900044,,,,,,,2015-10-05,1,,,,,,0
22282,1460305000045,01,1,2020-01-24,2015-10-05,北見地方自動車整備協同組合,,399,北海道,北見市,光西町１６７番地,,01,208,0900835,,,,,,,2015-10-05,1,,,,,キタミチホウジドウシャセイビ,0
22283,1460305000053,01,1,2018-06-07,2015-10-05,北見地方中古自動車販売事業協同組合,,399,北海道,北見市,東相内町６６０番地３５,,01,208,0990878,,,,,,,2015-10-05,1,,,,,キタミチホウチュウコジドウシャハンバイ,0
22284,1460305000078,01,1,2019-06-13,2015-10-05,協同組合日専連北見,,399,北海道,北見市,北二条西３丁目６番地,,01,208,0900042,,,,,,,2015-10-05,1,,,,,ニッセンレンキタミ,0
22285,1460305000086,01,1,2018-06-29,2015-10-05,社会福祉法人めぐみ会,,399,北海道,北見市,川東３６２番地,,01,208,0900807,,,,,,,2015-10-05,1,,,,,メグミカイ,0
22286,1460305000094,01,1,2018-06-19,2015-10-05,社会福祉法人北見愛育会,,399,北海道,北見市,北光３２８番地１５,,01,208,0900824,,,,,,,2015-10-05,1,,,,,キタミアイイクカイ,0
22287,1460305000103,01,0,2015-10-30,2015-10-05,学校法人北見学園,,399,北海道,北見市,常盤町３丁目８番４号,,01,208,0900817,,,,,,,2015-10-05,1,,,,,,0
22288,1460305000111,21,0,2017-03-21,2017-03-15,学校法人端野若葉学園,,399,北海道,北見市,端野町二区３４０番地,,01,208,0992102,,,2017-03-15,01,,,2015-10-05,1,,,,,,0
22289,1460305000128,01,1,2018-07-03,2015-10-05,一般社団法人北見身体障害者福祉協会,,399,北海道,北見市,寿町３丁目４番１号北見市総合福祉会館内,,01,208,0900065,,,,,,,2015-10-05,1,,,,,キタミシンタイショウガイシャフクシキョウカイ,0
22290,1460305000136,01,1,2018-06-27,2015-10-05,網走四地区学校生活協同組合,,399,北海道,北見市,とん田西町３１４番地１０,,01,208,0900834,,,,,,,2015-10-05,1,,,,,アバシリヨンチクガッコウ,0
22291,1460305000144,01,0,2015-10-30,2015-10-05,北見金星自動車労働組合,,399,北海道,北見市,柏陽町５７７番地５６,,01,208,0900013,,,,,,,2015-10-05,1,,,,,,0
22292,1460305000152,21,0,2017-12-06,2017-12-04,医療法人社団前鼻医院,,399,北海道,北見市,留辺蘂町上町４０番地,,01,208,0910004,,,2017-12-04,01,,,2015-10-05,1,,,,,,0
22293,1460305000160,01,1,2018-06-07,2015-10-05,医療法人ケイ・アイ,,399,北海道,北見市,北五条西４丁目７番地１,,01,208,0900045,,,,,,,2015-10-05,1,,,,,ケイアイ,0
22294,1460305000169,01,1,2020-01-30,2015-10-05,医療法人社団煌生会,,399,北海道,北見市,東三輪３丁目１７番地１,,01,208,0900836,,,,,,,2015-10-05,1,,,,,コウセイカイ,0
22295,1460305000185,01,0,2015-10-30,2015-10-05,農事組合法人相内養鶏組合,,399,北海道,北見市,東相内町６２４番地,,01,208,0990878,,,,,,,2015-10-05,1,,,,,,0
22296,1460305000193,01,0,2015-10-30,2015-10-05,株式会社デイリーファームホクト,,301,北海道,北見市,端野町北登１６番地,,01,208,0992111,,,,,,,2015-10-05,1,,,,,,0
22297,1460305000227,01,0,2015-10-30,2015-10-05,置戸神社,,399,北海道,常呂郡置戸町,字置戸２８３番地,,01,550,0991100,,,,,,,2015-10-05,1,,,,,,0
22298,1460305000235,01,0,2015-10-30,2015-10-05,神道三吉神社,,399,北海道,北見市,高栄西町９８番地の４３２,,01,208,,,,,,,,2015-10-05,1,,,,,,1
22299,1460305000243,01,0,2015-10-30,2015-10-05,最勝寺,,399,北海道,常呂郡訓子府町,若富町１５番地,,01,549,0991435,,,,,,,2015-10-05,1,,,,,,0
22300,1460305000251,01,0,2015-10-30,2015-10-05,常善寺,,399,北海道,北見市,上仁頃１３３番地,,01,208,0900006,,,,,,,2015-10-05,1,,,,,,0
22301,1460305000268,01,0,2015-10-30,2015-10-05,妙法寺,,399,北海道,北見市,留辺蘂町宮下町８３番地,,01,208,0910008,,,,,,,2015-10-05,1,,,,,,0
22302,1460305000276,01,0,2015-10-30,2015-10-05,大真寺,,399,北海道,北見市,上ところ１１８番地,,01,208,0991585,,,,,,,2015-10-05,1,,,,,,0
22303,1460305000284,01,0,2015-10-30,2015-10-05,天理教華形分教会,,399,北海道,北見市,留辺蘂町温根湯温泉１２５番地,,01,208,0910170,,,,,,,2015-10-05,1,,,,,,0
22304,1460305000292,01,1,2019-04-19,2015-10-05,天理教温根湯分教会,,399,北海道,北見市,留辺蘂町温根湯温泉２０８番地,,01,208,0910170,,,,,,,2015-10-05,1,,,,,テンリキョウオンネユブンキョウカイ,0
22305,1460305000301,01,0,2015-10-30,2015-10-05,天理教紋湧分教会,,399,北海道,北見市,留辺蘂町温根湯温泉８６番地１１,,01,208,0910170,,,,,,,2015-10-05,1,,,,,,0
22306,1460305000318,01,0,2015-10-30,2015-10-05,金光教北見教会,,399,北海道,北見市,寿町３丁目５番１号,,01,208,0900065,,,,,,,2015-10-05,1,,,,,,0
22307,1460305000326,01,0,2015-10-30,2015-10-05,金毘羅霊院,,399,北海道,北見市,留辺蘂町上町１２３番地,,01,208,0910004,,,,,,,2015-10-05,1,,,,,,0
22308,1460305000334,01,0,2015-10-30,2015-10-05,法眼院,,399,北海道,北見市,西三輪１丁目６４４番地の１６,,01,208,0900838,,,,,,,2015-10-05,1,,,,,,0
22309,1460305000350,01,1,2018-11-15,2015-10-05,医療法人社団邦栄会本間内科医院,,399,北海道,北見市,寿町５丁目１番１０号,,01,208,0900065,,,,,,,2015-10-05,1,,,,,ホウエイカイホンマナイカイイン,0
22310,1460305000359,01,0,2015-10-30,2015-10-05,北愛キリスト教会,,399,北海道,北見市,緑ケ丘１丁目２９番地の６,,01,208,0900067,,,,,,,2015-10-05,1,,,,,,0
22311,1460305000367,01,1,2018-05-30,2015-10-05,きたみらい農業協同組合,,399,北海道,北見市,中ノ島町１丁目１番８号,,01,208,0900813,,,,,,,2015-10-05,1,,,,,キタミライ,0
22312,1460305000375,01,1,2018-05-09,2015-10-05,医療法人社団德竹医院,00091394,399,北海道,北見市,大通東１丁目５番２の１,,01,208,0900020,,,,,,,2015-10-05,1,,,,,トクタケイイン,0
22313,1460305000383,01,1,2019-06-20,2015-10-05,特定非営利活動法人マイスペース美幌,,399,北海道,網走郡美幌町,字仲町２丁目３８番地の１,,01,543,0920004,,,,,,,2015-10-05,1,,,,,マイスペースビホロ,0
22314,1460305000821,12,0,2017-10-24,2017-10-17,宗教法人エホバの証人の遠軽会衆,,399,北海道,紋別郡遠軽町,寿町１１番４８,,01,555,0990413,,,,,,,2015-10-05,1,,,,,,0
22315,1460305000838,01,0,2015-10-30,2015-10-05,御嶽神社,,399,北海道,紋別郡遠軽町,白滝北支湧別２３５番地,,01,555,0990121,,,,,,,2015-10-05,1,,,,,,0
22316,1460305000846,01,0,2015-10-30,2015-10-05,生田原神社,,399,北海道,紋別郡遠軽町,生田原２３７番地,,01,555,0990701,,,,,,,2015-10-05,1,,,,,,0
22317,1460305000854,01,0,2015-10-30,2015-10-05,上湧別神社,,399,北海道,紋別郡湧別町,上湧別屯田市街地１０番地,,01,559,0996501,,,,,,,2015-10-05,1,,,,,,0
22318,1460305000862,01,0,2015-10-30,2015-10-05,広福寺,,399,北海道,紋別郡湧別町,錦町２６３番地,,01,559,0996414,,,,,,,2015-10-05,1,,,,,,0
22319,1460305000870,01,0,2015-10-30,2015-10-05,法明寺,,399,北海道,紋別郡湧別町,錦町２２８番地,,01,559,0996414,,,,,,,2015-10-05,1,,,,,,0
22320,1460305000879,01,0,2015-10-30,2015-10-05,真光寺,,399,北海道,常呂郡佐呂間町,字浜佐呂間４３１番地,,01,552,0930423,,,,,,,2015-10-05,1,,,,,,0
22321,1460305000887,01,0,2015-10-30,2015-10-05,天理教武士分教会,,399,北海道,常呂郡佐呂間町,字若佐４１番地７,,01,552,0910551,,,,,,,2015-10-05,1,,,,,,0
22322,1460305000895,01,0,2015-10-30,2015-10-05,観音寺,,399,北海道,網走郡美幌町,字豊幌３４番地,,01,543,0920183,,,,,,,2015-10-05,1,,,,,,0
22323,1460305000904,01,0,2015-10-30,2015-10-05,天理教美幌分教会,,399,北海道,網走郡美幌町,字西一条南２丁目２４番地,,01,543,0920032,,,,,,,2015-10-05,1,,,,,,0
22324,1460305000912,01,0,2015-10-30,2015-10-05,美幌神社,,399,北海道,網走郡美幌町,字西一条南４丁目１番地,,01,543,0920032,,,,,,,2015-10-05,1,,,,,,0
22325,1460305000920,01,0,2015-10-30,2015-10-05,津別神社,,399,北海道,網走郡津別町,字西二条３０番地,,01,544,0920214,,,,,,,2015-10-05,1,,,,,,0
22326,1460305000929,01,0,2015-10-30,2015-10-05,妙法寺,,399,北海道,網走郡津別町,字本町１１１番地１１２番地,,01,544,0920236,,,,,,,2015-10-05,1,,,,,,0
22327,1460305000937,01,1,2019-01-24,2015-10-05,医療法人紘仁会,,399,北海道,旭川市,東光七条６丁目１番１４号,,01,204,0788347,,,,,,,2015-10-05,1,,,,,コウジンカイ,0
22328,1460305000945,01,0,2015-10-30,2015-10-05,医療法人社団田畠医院,,399,北海道,網走郡美幌町,字新町２丁目３番地,,01,543,0920015,,,,,,,2015-10-05,1,,,,,,0
22329,1460305000953,01,1,2018-07-26,2015-10-05,学校法人和光学園,,399,北海道,紋別郡湧別町,中湧別南町８４２番地の８,,01,559,0996328,,,,,,,2015-10-05,1,,,,,ワコウガクエン,0
22330,1460305000986,01,0,2015-10-30,2015-10-05,下湧別村芭露酪農業協同組合,,399,北海道,紋別郡湧別町,字芭露１１０１番地,,01,559,0996400,,,,,,,2015-10-05,1,,,,,,0
22331,1460305000994,12,0,2020-04-30,2020-04-27,津別町農業協同組合,,399,北海道,網走郡津別町,字大通３０番地１,,01,544,0920231,,,,,,,2015-10-05,1,,,,,ツベツチョウ,0
22332,1460305001002,01,0,2015-10-30,2015-10-05,協同組合アオヤマ,,399,北海道,紋別郡遠軽町,大通南３丁目２番地の９,,01,555,0990416,,,,,,,2015-10-05,1,,,,,,0
22333,1460305001019,01,1,2018-06-18,2015-10-05,協同組合オホーツクプレカットセンター,,399,北海道,紋別郡遠軽町,生田原９２番地の９,,01,555,0990701,,,,,,,2015-10-05,1,,,,,オホーツクプレカットセンター,0
22334,1460305001027,01,1,2018-07-10,2015-10-05,サロマ水産加工協同組合,,399,北海道,常呂郡佐呂間町,字浪速５１番地,,01,552,0930421,,,,,,,2015-10-05,1,,,,,サロマスイサンカコウ,0
22335,1460305001035,01,1,2018-05-01,2015-10-05,協同組合スマッピーカードびほろ,,399,北海道,網走郡美幌町,字仲町１丁目４４番地,,01,543,0920004,,,,,,,2015-10-05,1,,,,,スマッピーカードビホロ,0
22336,1460305001043,01,1,2019-11-01,2015-10-05,美幌町勤労者厚生企業組合,,399,北海道,網走郡美幌町,字栄町４丁目４番地１,,01,543,0920012,,,,,,,2015-10-05,1,,,,,ビホロチョウキンロウシャコウセイ,0
22337,1460305001068,01,1,2019-11-12,2015-10-05,遠軽商工会議所,,399,北海道,紋別郡遠軽町,岩見通南２丁目２番地,,01,555,0990415,,,,,,,2015-10-05,1,,,,,エンガルショウコウカイギショ,0
22338,1460305001084,01,0,2015-10-30,2015-10-05,中湧別生活協同組合,,399,北海道,紋別郡湧別町,字中湧別市街地４７１番地,,01,559,0996400,,,,,,,2015-10-05,1,,,,,,0
22339,1460305001101,01,0,2015-10-30,2015-10-05,湧別漁業会職員組合,,399,北海道,紋別郡湧別町,４０９０番地湧別漁業会内,,01,559,0996400,,,,,,,2015-10-05,1,,,,,,0
22340,1460305001209,01,1,2018-06-29,2015-10-05,特定非営利活動法人ありがとう,,399,北海道,紋別郡遠軽町,大通南１丁目１０番地１４,,01,555,0990416,,,,,,,2015-10-05,1,,,,,アリガトウ,0
22341,1460305001217,01,0,2015-10-30,2015-10-05,特定非営利活動法人人材育成ネットワーク,,399,北海道,北見市,中央三輪５丁目４２３番地５北見メッセビル２階,,01,208,0900837,,,,,,,2015-10-05,1,,,,,,0
22342,1460305001225,01,0,2015-10-30,2015-10-05,北見林業協同組合,,399,北海道,北見市,相内町２１４番地,,01,208,0990871,,,,,,,2015-10-05,1,,,,,,0
22343,1460305001241,01,0,2015-10-30,2015-10-05,高徳寺,,399,北海道,北見市,常呂町字豊川３１番地５,,01,208,0930331,,,,,,,2015-10-05,1,,,,,,0
22344,1460305001258,01,0,2015-10-30,2015-10-05,特定非営利活動法人再生プロジェクトところ遺跡・ワッカ原生事業団,,399,北海道,北見市,常呂町字常呂５７５番地の２,,01,208,0930210,,,,,,,2015-10-05,1,,,,,,0
22345,1460305001274,01,1,2018-06-27,2015-10-05,社会福祉法人恵和福祉会,,399,北海道,網走郡美幌町,字稲美１０５番地の７,,01,543,0920027,,,,,,,2015-10-05,1,,,,,ケイワフクシカイ,0
22346,1460305001282,11,0,2018-08-07,2018-08-03,北海道興農事業協同組合,,399,北海道,網走郡津別町,字最上６８番地の１２,,01,544,0920201,,,,,,,2015-10-05,1,,,,,ホッカイドウコウノウ,0
22347,1460305001290,01,1,2018-12-06,2015-10-05,医療法人社団悠々会北見消化器クリニック,,399,北海道,北見市,北四条東３丁目１４番地,,01,208,0900024,,,,,,,2015-10-05,1,,,,,ユウユウカイキタミショウカキクリニック,0
22348,1460305001299,01,1,2019-11-06,2015-10-05,企業組合北見産学医協働センター,,399,北海道,北見市,柏陽町６０３番２,,01,208,0900013,,,,,,,2015-10-05,1,,,,,キタミサンガクイキョウドウセンター,0
22349,1460305001316,01,1,2019-11-06,2015-10-05,北見地区治水整備事業協同組合,,399,北海道,北見市,柏木１番地６（株）大設工業内,,01,208,0990877,,,,,,,2015-10-05,1,,,,,キタミチクチスイセイビ,0
22350,1460305001332,01,0,2015-10-30,2015-10-05,農事組合法人卯原内酪農生産組合,,399,北海道,網走市,字卯原内２０５番地３,,01,211,0930135,,,,,,,2015-10-05,1,,,,,,0
22351,1460305001349,01,0,2015-10-30,2015-10-05,網走第一水産加工業協同組合,,399,北海道,網走市,能取港町３丁目２番地,,01,211,0930131,,,,,,,2015-10-05,1,,,,,,0
22352,1460305001365,01,0,2015-10-30,2015-10-05,真性寺,,399,北海道,網走市,台町３丁目１番１号,,01,211,0930031,,,,,,,2015-10-05,1,,,,,,0
22353,1460305001373,01,0,2015-10-30,2015-10-05,天理教網走大教会,,399,北海道,網走市,北三条西６丁目３番地,,01,211,0930073,,,,,,,2015-10-05,1,,,,,,0
22354,1460305001381,01,1,2019-08-09,2015-10-05,天理教網新分教会,,399,北海道,網走市,駒場南５丁目１１番１１号,,01,211,0930035,,,,,,,2015-10-05,1,,,,,テンリキョウアミシンブンキョウカイ,0
22355,1460305001398,01,0,2015-10-30,2015-10-05,本成寺,,399,北海道,網走郡大空町,東藻琴２７７番地,,01,564,0993244,,,,,,,2015-10-05,1,,,,,,0
22356,1460305001407,01,0,2015-10-30,2015-10-05,隆法寺,,399,北海道,網走市,字嘉多山６３番地,,01,211,0930133,,,,,,,2015-10-05,1,,,,,,0
22357,1460305001423,01,1,2018-05-30,2015-10-05,学校法人網走大谷学園,,399,北海道,網走市,南六条東２丁目９番地,,01,211,0930006,,,,,,,2015-10-05,1,,,,,アバシリオオタニガクエン,0
22358,1460305001431,01,0,2015-10-30,2015-10-05,医療法人社団角谷こどもクリニック,,399,北海道,網走市,潮見５丁目１２０番地の５,,01,211,0930042,,,,,,,2015-10-05,1,,,,,,0
