3,1000020093840,01,1,2018-04-03,2015-10-05,"塩谷町",,201,"栃木県","塩谷郡塩谷町","大字玉生７４１",,09,384,3292221,,,,,,,2015-10-05,1,"Shioya town","Tochigi","741 Tamanyu, Shioya machi Shioya gun",,"シオヤマチ",0
4,1000020098451,01,1,2018-04-03,2015-10-05,"黒磯那須公設地方卸売市場事務組合",,201,"栃木県","那須塩原市","共墾社１０８番地２（那須塩原市商工観光課内）",,09,213,3250027,,,,,,,2015-10-05,1,"Kuroiso-Nasu Local Public Wholesale Market Partial Cooperative","Tochigi","108-2 Kyokonsha, Nasushiobara shi",,"クロイソナスコウセツチホウオロシウリシジョウジムクミアイ",0
7535,2000020094111,12,1,2018-04-03,2017-10-10,"那珂川町",,201,"栃木県","那須郡那珂川町","馬頭５５５",,09,411,3240613,,,,,,,2015-10-05,1,"Nakagawa town","Tochigi","555 Bato, Nakagawa machi Nasu gun",,"ナカガワマチ",0
7536,2000020098418,01,1,2018-04-03,2015-10-05,"南那須地区広域行政事務組合",,201,"栃木県","那須烏山市","大桶８７２番地",,09,215,3210602,,,,,,,2015-10-05,1,"Minaminasuchikukoikigyoseijimukumiai","Tochigi","872 Oke, Nasukarasuyama shi",,"ミナミナスチクコウイキギョウセイジムクミアイ",0
7537,2000020098558,21,1,2018-04-03,2017-09-30,"栃木県南公設地方卸売市場事務組合",,201,"栃木県","小山市","大字下河原田９５４番地",,09,208,3230052,,,2017-09-30,31,,,2015-10-05,1,"Tochigikennankosetsuchihooroshiurishijojimukumiai","Tochigi","954 Shimokawarada, Oyama shi",,"トチギケンナンコウセツチホウオロシウリシジョウジムクミアイ",0
15023,3000020093459,01,1,2018-04-03,2015-10-05,"芳賀町",,201,"栃木県","芳賀郡芳賀町","大字祖母井１０２０",,09,345,3213304,,,,,,,2015-10-05,1,"Haga town","Tochigi","1020 Ubagai, Haga machi Haga gun",,"ハガマチ",0
15024,3000020098086,01,1,2018-04-03,2015-10-05,"佐野地区衛生施設組合",,201,"栃木県","佐野市","植下町２５５０番地",,09,204,3270835,,,,,,,2015-10-05,1,"Sanochikueiseishisetsukumiai","Tochigi","2550 Ueshimocho, Sano shi",,"サノチクエイセイシセツクミアイ",0
15025,3000020098540,01,1,2018-04-03,2015-10-05,"宇都宮西中核工業団地事務組合",,201,"栃木県","鹿沼市","深程９９０番地２０",,09,205,3220302,,,,,,,2015-10-05,1,"Utsunomiya-Nisi Industrial Park","Tochigi","990-20 Fukahodo, Kanuma shi",,"ウツノミヤニシチュウカクコウギョウダンチジムクミアイ",0
22541,4000020092088,01,1,2018-04-03,2015-10-05,"小山市",,201,"栃木県","小山市","中央町１丁目１－１",,09,208,3230023,,,,,,,2015-10-05,1,"Oyama city","Tochigi","1-1-1 Chuocho, Oyama shi",,"オヤマシ",0
22542,4000020092096,01,1,2018-04-03,2015-10-05,"真岡市",,201,"栃木県","真岡市","荒町５１９１",,09,209,3214305,,,,,,,2015-10-05,1,"Moka city","Tochigi","5191 Aramachi, Moka shi",,"モオカシ",0
22543,4000020093441,01,1,2018-04-03,2015-10-05,"市貝町",,201,"栃木県","芳賀郡市貝町","大字市塙１２８０",,09,344,3213423,,,,,,,2015-10-05,1,"Ichikai town","Tochigi","1280 Ichihana, Ichikai machi Haga gun",,"イチカイマチ",0
