3,1000020303810,01,1,2018-04-09,2015-10-05,"美浜町",,201,"和歌山県","日高郡美浜町","大字和田１１３８－２７８",,30,381,6440044,,,,,,,2015-10-05,1,"Mihamacho","Wakayama","wada1138-278, Hidakagun Mihamacho",,"ミハマチョウ",0
4,1000020304247,01,1,2018-04-09,2015-10-05,"古座川町",,201,"和歌山県","東牟婁郡古座川町","高池６７３－２",,30,424,6494104,,,,,,,2015-10-05,1,"Kozagawa Town","Wakayama","673-2 Takaike, Kozagawa Town,Higashimuro County",,"コザガワチョウ",0
5,1000020304271,01,1,2018-04-09,2015-10-05,"北山村",,201,"和歌山県","東牟婁郡北山村","大字大沼４２",,30,427,6471603,,,,,,,2015-10-05,1,"kitayamamura","Wakayama","oonuma 42bannti, kitayama mura",,"キタヤマムラ",0
6,1000020308099,01,1,2018-04-09,2015-10-05,"公立那賀病院経営事務組合",,201,"和歌山県","紀の川市","打田１２８２",,30,208,6496414,,,,,,,2015-10-05,1,"Naga Municipal Management Affairs Association","Wakayama","1282,uchita, kinokawa-city",,"コウリツナガビョウインケイエイジムクミアイ",0
7,1000020308561,01,1,2018-04-09,2015-10-05,"那智勝浦町太地町環境衛生施設一部事務組合",,201,"和歌山県","東牟婁郡那智勝浦町","大字市屋１０５４－９",,30,421,6495141,,,,,,,2015-10-05,1,"Nachikatsuura Town and Taiji Town Environment and Sanitary Facilities Administrative Association","Wakayama","1054-9,ichiya, nachikatsuura town",,"ナチカツウラチョウタイジチョウカンキョウエイセイシセツイチブジムクミアイ",0
2994,2000020303909,12,1,2018-04-09,2017-04-01,"印南町",,201,"和歌山県","日高郡印南町","大字印南２５７０",,30,390,6491534,,,,,,,2015-10-05,1,"Inami Town","Wakayama","2570,Inami, Inami cho Hidaka gun",,"イナミチョウ",0
2995,2000020303917,01,1,2018-04-09,2015-10-05,"みなべ町",,201,"和歌山県","日高郡みなべ町","芝７４２",,30,391,6450002,,,,,,,2015-10-05,1,"Minabe Town","Wakayama","742,shiba, hidaka gun minabe cho",,"ミナベチョウ",0
2996,2000020303925,01,1,2018-04-09,2015-10-05,"日高川町",,201,"和歌山県","日高郡日高川町","大字土生１６０",,30,392,6491324,,,,,,,2015-10-05,1,"Hidakagawa Town","Wakayama","Habu160, Hidakagun Hidakagawa Town",,"ヒダカガワチョウ",0
2997,2000020304221,01,1,2018-04-09,2015-10-05,"太地町",,201,"和歌山県","東牟婁郡太地町","大字太地３７６７－１",,30,422,6495171,,,,,,,2015-10-05,1,"Taiji Town","Wakayama","3767-1 Taiji Taiji Town, Taiji town",,"タイジチョウ",0
2998,2000020308081,21,1,2018-04-09,2016-03-31,"那賀老人福祉施設組合",,201,"和歌山県","紀の川市","粉河２５１３",,30,208,6496531,,,2016-03-31,31,,,2015-10-05,1,,,,,"ナガロウジンフクシシセツクミアイ",0
2999,2000020308412,01,1,2018-04-09,2015-10-05,"紀南地方老人福祉施設組合",,201,"和歌山県","西牟婁郡白浜町","中１６５２",,30,401,6492333,,,,,,,2015-10-05,1,"Kinantihourouzinhukushishisetukumiai","Wakayama","Naka1652, Shirahama chou",,"キナンチホウロウジンフクシシセツクミアイ",0
3000,2000020308668,01,1,2018-04-09,2015-10-05,"田辺周辺広域市町村圏組合",,201,"和歌山県","田辺市","朝日ヶ丘２３－１",,30,206,6460027,,,,,,,2015-10-05,1,"tanabeshuuhenkouikishichousonkenkumiai","Wakayama","23-1, asahigaoka, tanabe city",,"タナベシュウヘンコウイキシチョウソンケンクミアイ",0
3001,2000020308684,01,1,2018-04-09,2015-10-05,"上大中清掃施設組合",,201,"和歌山県","西牟婁郡上富田町","市ノ瀬１８６２",,30,404,6492107,,,,,,,2015-10-05,1,"Kamidaichuu seisoushisetsu kumiai","Wakayama","1862,Ichinose, Kamitonda cho,Nishimuro gun",,"カミダイチュウセイソウシセツクミアイ",0
6055,3000020302091,01,1,2018-04-09,2015-10-05,"岩出市",,201,"和歌山県","岩出市","西野２０９",,30,209,6496235,,,,,,,2015-10-05,1,"Iwade City","Wakayama","209, Nishino, Iwade city",,"イワデシ",0
6056,3000020303437,01,1,2018-04-09,2015-10-05,"九度山町",,201,"和歌山県","伊都郡九度山町","大字九度山１１９０",,30,343,6480101,,,,,,,2015-10-05,1,"Kudoyama Town","Wakayama","1190,Kudoyama, Kudoyama Town,Ito gun",,"クドヤマチョウ",0
6057,3000020303445,01,1,2018-04-09,2015-10-05,"高野町",,201,"和歌山県","伊都郡高野町","大字高野山６３６",,30,344,6480211,,,,,,,2015-10-05,1,"Koya Town","Wakayama","636,Koyasan, Koya Town,Ito gun",,"コウヤチョウ",0
