9268,2011605002064,12,0,2018-11-01,2018-10-30,一般社団法人Ｓｏｋｈａ　Ｃａｍｂｏｄｉａ,,399,茨城県,つくばみらい市,城中３７８番地,,08,235,3002314,,,,,,,2016-12-05,1,,,,,ソカカンボジア,0
18404,3011605000182,12,0,2019-07-11,2019-07-08,天理教錦富分教会,,399,茨城県,つくば市,真瀬１４２７番地２,,08,220,3002656,,,,,,,2015-10-05,1,,,,,テンリキョウニシキトミブンキョウカイ,0
43,1011605001819,01,1,2018-10-04,2015-10-05,一般財団法人藤城清治美術館那須高原,,399,栃木県,那須郡那須町,大字湯本２０３,,09,407,3250301,,,,,,,2015-10-05,1,,,,,フジシロセイジビジュツカンナスコウゲン,0
1433,5011605001666,12,1,2020-06-01,2018-04-20,特定非営利活動法人新座市体操協会,,399,埼玉県,志木市,上宗岡４丁目１９番４７号ボナールⅡ２０１号室,00113311,11,228,3530001,,,,,,,2015-10-05,1,,,,,ニイザシタイソウキョウカイ,0
175955,8011605002075,12,0,2019-02-14,2019-02-06,一般社団法人ネイフル,,399,埼玉県,深谷市,西島町１丁目６番４６号Ｙ’ｓＰｒｅｃｉｏｕｓⅢ１０１号室,00115765,11,218,3660824,,,,,,,2017-02-27,1,,,,,ネイフル,0
200917,9011605000185,12,0,2016-01-26,2016-01-21,天理教本麻分教会,,399,埼玉県,熊谷市,押切２５３９番地１０,,11,202,3600111,,,,,,,2015-10-05,1,,,,,,0
200918,9011605000367,12,0,2019-12-26,2019-12-23,医療法人社団湖聖会,,399,埼玉県,川越市,大字砂９１５番地７小島ビル２階２０１号室,,11,201,3501133,,,,,,,2015-10-05,1,,,,,コセイカイ,0
22242,2011605001999,12,0,2019-09-24,2019-09-18,一般社団法人わかろう医学つくろう健康プロジェクト,,399,千葉県,千葉市中央区,本町２丁目１番２０－２０６号,,12,101,2600012,,,,,,,2015-10-05,1,,,,,ワカロウイガクツクロウケンコウプロジェクト,0
90549,1011605000003,11,1,2019-07-10,2016-09-08,医療法人社団平成会,,399,東京都,練馬区,土支田２丁目２９番１９号１階,,13,120,1790076,,,,,,,2015-10-05,1,,,,,ヘイセイカイ,0
90550,1011605000011,01,0,2015-10-28,2015-10-05,淺間神社,,399,東京都,練馬区,北町２丁目４１番２号,,13,120,1790081,,,,,,,2015-10-05,1,,,,,,0
90551,1011605000028,01,0,2015-10-28,2015-10-05,圓明院,,399,東京都,練馬区,錦１丁目１９番２５号,,13,120,1790082,,,,,,,2015-10-05,1,,,,,,0
90552,1011605000036,01,0,2015-10-28,2015-10-05,華王寺,,399,東京都,練馬区,豊玉上１丁目２４番５号,,13,120,1760011,,,,,,,2015-10-05,1,,,,,,0
90553,1011605000044,01,0,2015-10-28,2015-10-05,基督兄弟団成増教会,,399,東京都,練馬区,旭町３丁目３２番１８号,,13,120,1790071,,,,,,,2015-10-05,1,,,,,,0
90554,1011605000052,01,1,2020-05-21,2015-10-05,廣徳寺,00056367,399,東京都,練馬区,桜台６丁目２０番１９号,,13,120,1760002,,,,,,,2015-10-05,1,,,,,コウトクジ,0
90555,1011605000060,01,0,2015-10-28,2015-10-05,正覚院,,399,東京都,練馬区,豊玉南２丁目１５番２号,,13,120,1760014,,,,,,,2015-10-05,1,,,,,,0
90556,1011605000069,01,0,2015-10-28,2015-10-05,諏訪神社,,399,東京都,練馬区,西大泉３丁目１３番３号,,13,120,1780065,,,,,,,2015-10-05,1,,,,,,0
90557,1011605000077,01,0,2015-10-28,2015-10-05,大乗院,,399,東京都,練馬区,西大泉５丁目１７番５号,,13,120,1780065,,,,,,,2015-10-05,1,,,,,,0
90558,1011605000085,01,0,2015-10-28,2015-10-05,智福寺,,399,東京都,練馬区,上石神井４丁目９番２６号,,13,120,1770044,,,,,,,2015-10-05,1,,,,,,0
90559,1011605000093,01,0,2015-10-28,2015-10-05,東京佐々木修養会,,399,東京都,練馬区,石神井町４丁目１８番１号,,13,120,1770041,,,,,,,2015-10-05,1,,,,,,0
90560,1011605000102,01,0,2015-10-28,2015-10-05,宗教法人日本力行基督教会,,399,東京都,練馬区,小竹町２丁目４３番１２号,,13,120,1760004,,,,,,,2015-10-05,1,,,,,,0
90561,1011605000110,01,1,2019-04-17,2015-10-05,練馬神の教会,,399,東京都,練馬区,羽沢２丁目１２番９号,,13,120,1760003,,,,,,,2015-10-05,1,,,,,ネリマカミノキョウカイ,0
90562,1011605000119,01,0,2015-10-28,2015-10-05,氷川神社,,399,東京都,練馬区,豊玉南２丁目１５番５号,,13,120,1760014,,,,,,,2015-10-05,1,,,,,,0
90563,1011605000127,01,0,2015-10-28,2015-10-05,本立寺,,399,東京都,練馬区,関町北４丁目１６番３号,,13,120,1770051,,,,,,,2015-10-05,1,,,,,,0
90564,1011605000135,01,0,2015-10-28,2015-10-05,宗教法人稜威會,00056369,399,東京都,練馬区,関町北３丁目４９番６号,,13,120,1770051,,,,,,,2015-10-05,1,,,,,,0
90565,1011605000143,01,0,2015-10-28,2015-10-05,唯一仏教団,,399,東京都,練馬区,大泉学園町８丁目３０番１１号,,13,120,1780061,,,,,,,2015-10-05,1,,,,,,0
90566,1011605000151,01,0,2015-10-28,2015-10-05,天理教大江戸分教会,,399,東京都,練馬区,谷原２丁目３番１６号,,13,120,1770032,,,,,,,2015-10-05,1,,,,,,0
90567,1011605000168,01,0,2015-10-28,2015-10-05,天理教豊喜分教会,,399,東京都,練馬区,豊玉北４丁目２１番１９号,,13,120,1760012,,,,,,,2015-10-05,1,,,,,,0
90568,1011605000176,01,0,2015-10-28,2015-10-05,天理教都大分教会,,399,東京都,練馬区,大泉学園町７丁目１５番１２号,,13,120,1780061,,,,,,,2015-10-05,1,,,,,,0
90569,1011605000184,01,0,2015-10-28,2015-10-05,天理教錦和豊分教会,,399,東京都,練馬区,関町南３丁目１５番７号,,13,120,1770053,,,,,,,2015-10-05,1,,,,,,0
90570,1011605000192,01,0,2015-10-28,2015-10-05,天理教本佐分教会,,399,東京都,練馬区,豊玉中２丁目７番１１号,,13,120,1760013,,,,,,,2015-10-05,1,,,,,,0
90571,1011605000201,01,0,2015-10-28,2015-10-05,天理教明竹分教会,,399,東京都,練馬区,練馬１丁目２３番１３号,,13,120,1760001,,,,,,,2015-10-05,1,,,,,,0
90572,1011605000218,01,0,2015-10-28,2015-10-05,特定非営利活動法人ミニケアホームきみさんち,,399,東京都,練馬区,関町北３丁目３６番１２号,,13,120,1770051,,,,,,,2015-10-05,1,,,,,,0
90573,1011605000226,01,0,2015-10-28,2015-10-05,特定非営利活動法人東練馬リトル・シニア野球荒川河川敷環境美化協会,,399,東京都,練馬区,大泉町３丁目１７番１１号高山ビル１－０２,,13,120,1780062,,,,,,,2015-10-05,1,,,,,,0
90574,1011605000242,01,0,2015-10-28,2015-10-05,練馬区桜台商業協同組合,,399,東京都,練馬区,豊玉上２丁目２０番７号,,13,120,1760011,,,,,,,2015-10-05,1,,,,,,0
90575,1011605000250,01,1,2018-06-20,2015-10-05,練馬区リサイクル事業協同組合,,399,東京都,練馬区,豊玉北５丁目１４番２号永井ビル５Ｆ,,13,120,1760012,,,,,,,2015-10-05,1,,,,,ネリマクリサイクルジギョウキョウドウクミアイ,0
90576,1011605000259,01,1,2019-06-10,2015-10-05,石神井個人タクシー協同組合,,399,東京都,練馬区,西大泉３丁目２９番３６号,,13,120,1780065,,,,,,,2015-10-05,1,,,,,シャクジイコジンタクシー,0
