13706,1430005000001,01,0,2015-10-30,2015-10-05,厚別神社,,399,北海道,札幌市清田区,平岡二条１丁目３番１号,,01,110,0040872,,,,,,,2015-10-05,1,,,,,,0
13707,1430005000018,01,0,2015-10-30,2015-10-05,ウェスレアン・ホーリネス教団札幌新生教会,,399,北海道,札幌市中央区,大通西１１丁目４番地３０,,01,101,0600042,,,,,,,2015-10-05,1,,,,,,0
13708,1430005000026,01,0,2015-10-30,2015-10-05,遠成寺,,399,北海道,札幌市手稲区,手稲本町四条４丁目４番５９号,,01,109,0060024,,,,,,,2015-10-05,1,,,,,,0
13709,1430005000034,01,0,2015-10-30,2015-10-05,エホバの証人札幌澄川会衆,,399,北海道,札幌市南区,澄川五条６丁目３８９番１７１,,01,106,0050005,,,,,,,2015-10-05,1,,,,,,0
13710,1430005000050,01,1,2020-05-14,2015-10-05,覚王寺,,399,北海道,札幌市北区,麻生町５丁目２番１２号,,01,102,0010045,,,,,,,2015-10-05,1,,,,,カクオウジ,0
13711,1430005000059,01,0,2015-10-30,2015-10-05,観照寺,,399,北海道,札幌市豊平区,西岡二条１１丁目２５番２号,,01,105,0620032,,,,,,,2015-10-05,1,,,,,,0
13712,1430005000067,01,0,2015-10-30,2015-10-05,玉寶寺,,399,北海道,札幌市清田区,北野七条２丁目８番１８号,,01,110,0040867,,,,,,,2015-10-05,1,,,,,,0
13713,1430005000091,01,0,2015-10-30,2015-10-05,宗教法人顯徳山龍藤寺,,399,北海道,札幌市白石区,菊水元町三条４丁目３番１号,,01,104,0030823,,,,,,,2015-10-05,1,,,,,,0
13714,1430005000100,01,0,2015-10-30,2015-10-05,金剛寺,,399,北海道,札幌市豊平区,（札幌郡豊平町字月寒３１０番地）,,01,105,0620000,,,,,,,2015-10-05,1,,,,,,1
13715,1430005000109,01,0,2015-10-30,2015-10-05,金光教札幌北教会,,399,北海道,札幌市東区,北十一条東１０丁目５番２号,,01,103,0650011,,,,,,,2015-10-05,1,,,,,,0
13716,1430005000117,01,0,2015-10-30,2015-10-05,広大寺,,399,北海道,札幌市清田区,平岡八条３丁目１４－１７,,01,110,0040878,,,,,,,2015-10-05,1,,,,,,0
13717,1430005000125,21,0,2016-09-28,2016-09-07,弘法寺南別院,,399,北海道,札幌市南区,滝野３２６番地２,,01,106,0050862,,,2016-09-07,11,4430005000097,平成２８年９月７日札幌市中央区北二条東十丁目１５番地弘法寺（4430005000097）に合併し解散,2015-10-05,1,,,,,,0
13718,1430005000133,01,0,2015-10-30,2015-10-05,札幌ハリストス正教会,,399,北海道,札幌市豊平区,福住二条２丁目３番１号,,01,105,0620042,,,,,,,2015-10-05,1,,,,,,0
13719,1430005000141,01,0,2015-10-30,2015-10-05,宗教法人札幌御嶽神社,,399,北海道,札幌市西区,小別沢７９番１号,,01,107,0630011,,,,,,,2015-10-05,1,,,,,,0
13720,1430005000158,01,0,2015-10-30,2015-10-05,真宗長生派札幌教会,00089981,399,北海道,札幌市中央区,大通西２６丁目３－１３－１０３,,01,101,0640820,,,,,,,2015-10-05,1,,,,,,0
13721,1430005000166,01,0,2015-10-30,2015-10-05,神道大和教札幌扶桑教会,00091992,399,北海道,札幌市中央区,（札幌市南四条西二十四丁目１４６番地の２２）,,01,101,0600000,,,,,,,2015-10-05,1,,,,,,1
13722,1430005000174,01,0,2015-10-30,2015-10-05,宗教法人真行寺,,399,北海道,札幌市南区,定山渓温泉東３丁目２５６番地,,01,106,0612302,,,,,,,2015-10-05,1,,,,,,0
13723,1430005000182,01,0,2015-10-30,2015-10-05,新琴似神社,,399,北海道,札幌市北区,新琴似八条３丁目１番６号,,01,102,0010908,,,,,,,2015-10-05,1,,,,,,0
13724,1430005000190,01,0,2015-10-30,2015-10-05,篠路神社,,399,北海道,札幌市北区,篠路四条７丁目２番３３号,,01,102,0028024,,,,,,,2015-10-05,1,,,,,,0
13725,1430005000199,01,1,2020-01-31,2015-10-05,白鬚大神講社,,399,北海道,札幌市中央区,南八条西１２丁目７７３番地,,01,101,0640808,,,,,,,2015-10-05,1,,,,,シロヒゲダイジンコウシャ,0
13726,1430005000208,01,0,2015-10-30,2015-10-05,宗教法人正樂寺,,399,北海道,札幌市東区,東苗穂九条１丁目２番５号,,01,103,0070809,,,,,,,2015-10-05,1,,,,,,0
13727,1430005000216,21,0,2020-03-02,2020-02-14,篠路キリスト教会,,399,北海道,札幌市北区,篠路九条４丁目４番２３号,,01,102,0028029,,,2020-02-14,11,1430005000439,令和２年２月１４日札幌市中央区北八条西二十四丁目２番１８号宗教法人夕張キリスト教会（1430005000439）に合併し解散,2015-10-05,1,,,,,シノロキリストキョウカイ,0
13728,1430005000224,01,0,2015-10-30,2015-10-05,宗教法人瑞芳寺,,399,北海道,札幌市東区,北四十五条東１０丁目６番５号,,01,103,0070845,,,,,,,2015-10-05,1,,,,,,0
13729,1430005000232,01,0,2015-10-30,2015-10-05,清勝寺,,399,北海道,札幌市南区,豊滝３９８番地,,01,106,0612273,,,,,,,2015-10-05,1,,,,,,0
