91185,5030005009582,01,1,2018-04-27,2015-10-05,特定非営利活動法人雪氷環境プロジェクト,,399,北海道,札幌市西区,西野一条１丁目１０番６－４０５号,,01,107,0630031,,,,,,,2015-10-05,1,,,,,セッピョウカンキョウプロジェクト,0
27480,9030005004126,12,0,2019-02-13,2019-02-07,特定非営利活動法人授産事業総合開発研究所,,399,岩手県,盛岡市,松園２丁目２６番１７号,,03,201,0200107,,,,,,,2015-10-05,1,,,,,ジュサンジギョウソウゴウカイハツケンキュウショ,0
56526,8030005005389,12,1,2018-10-17,2018-05-15,協同組合信,,399,宮城県,仙台市宮城野区,鉄砲町中３－４,,04,102,9830868,,,,,,,2015-10-05,1,,,,,シン,0
36967,5030005006654,12,0,2017-12-12,2017-12-08,一般社団法人日本子ども学育協会,,399,茨城県,つくば市,今鹿島３４９３番地２,,08,220,3002641,,,,,,,2015-10-05,1,,,,,,0
73639,9030005008011,21,0,2017-05-30,2017-05-26,一般社団法人ＦＪＮ,,399,茨城県,守谷市,けやき台１丁目２３－６ハイツ篠崎１０１号室,,08,224,3020128,,,2017-05-26,01,,,2015-10-05,1,,,,,,0
22612,4030005004923,01,0,2015-10-30,2015-10-05,Ｇ・Ｍ・Ｐ協同組合,,399,栃木県,宇都宮市,高砂町２５番１５号高砂ハイツ２０６号,,09,201,3210134,,,,,,,2015-10-05,1,,,,,,0
22877,4030005009583,12,0,2020-05-28,2020-05-27,北関東国際協同組合,,399,群馬県,高崎市,飯塚町３６７番地１オリヴィエビル２０３号室,,10,202,3700069,,,,,,,2015-10-05,1,,,,,キタカントウコクサイ,0
53294,8030005006115,21,0,2017-07-07,2017-06-29,特定非営利活動法人日本ヨーガ療法士協会,,399,群馬県,太田市,藤阿久町２４０番地１９,,10,205,3730034,,,2017-06-29,01,,,2015-10-05,1,,,,,,0
23214,1030005000017,01,0,2015-11-06,2015-10-05,稲荷社,,399,埼玉県,さいたま市緑区,大字中野田１０８１番地,,11,109,3360972,,,,,,,2015-10-05,1,,,,,,0
23215,1030005000025,01,0,2015-11-06,2015-10-05,永福寺,,399,埼玉県,さいたま市桜区,大字神田７２６番地,,11,106,3380812,,,,,,,2015-10-05,1,,,,,,0
23216,1030005000033,01,0,2015-11-06,2015-10-05,觀音寺,,399,埼玉県,さいたま市桜区,大字宿１４７番地,,11,106,3380814,,,,,,,2015-10-05,1,,,,,,0
23217,1030005000041,01,1,2019-04-16,2015-10-05,顯寿寺,,399,埼玉県,さいたま市浦和区,常盤５丁目４番７号,,11,107,3300061,,,,,,,2015-10-05,1,,,,,ケンジュジ,0
23218,1030005000058,01,0,2015-11-06,2015-10-05,神明神社,,399,埼玉県,さいたま市南区,関１丁目１５番７号,,11,108,3360038,,,,,,,2015-10-05,1,,,,,,0
23219,1030005000066,01,0,2015-11-06,2015-10-05,真乗寺,,399,埼玉県,さいたま市南区,松本１丁目１８番５号,,11,108,3360035,,,,,,,2015-10-05,1,,,,,,0
23220,1030005000074,01,0,2015-11-06,2015-10-05,重殿社,,399,埼玉県,さいたま市緑区,大字中野田１６７１番地,,11,109,3360972,,,,,,,2015-10-05,1,,,,,,0
23221,1030005000082,01,0,2015-11-06,2015-10-05,聖イエス会ベツレヘム教会,,399,埼玉県,さいたま市中央区,下落合３丁目１５番１６号,,11,105,3380002,,,,,,,2015-10-05,1,,,,,,0
23222,1030005000090,01,0,2015-11-06,2015-10-05,大門神社,,399,埼玉県,さいたま市緑区,大字大門２９３３番地,,11,109,3360963,,,,,,,2015-10-05,1,,,,,,0
23223,1030005000099,01,0,2015-11-06,2015-10-05,天理教六辻分教会,00018316,399,埼玉県,さいたま市南区,白幡２丁目１０番１８号,,11,108,3360022,,,,,,,2015-10-05,1,,,,,,0
23224,1030005000108,21,0,2018-01-15,2017-12-20,天理教中埼玉分教会,,399,埼玉県,さいたま市桜区,大字白鍬２９８番地,,11,106,3380811,,,2017-12-20,11,6030005005606,平成２９年１２月２０日埼玉県草加市稲荷二丁目２９番２３号天理教立野堀大教会（6030005005606）に合併し解散,2015-10-05,1,,,,,,0
23225,1030005000116,01,0,2015-11-06,2015-10-05,天理教東栄和分教会,,399,埼玉県,さいたま市浦和区,元町３丁目２８番５号,,11,107,3300073,,,,,,,2015-10-05,1,,,,,,0
23226,1030005000132,01,0,2015-11-06,2015-10-05,天理教本駿河台分教会,,399,埼玉県,さいたま市中央区,円阿弥７丁目１３番１８号,,11,105,3380007,,,,,,,2015-10-05,1,,,,,,0
23227,1030005000140,01,0,2015-11-06,2015-10-05,日本バプテスト浦和キリスト教会,,399,埼玉県,さいたま市浦和区,常盤７丁目２番１４号,,11,107,3300061,,,,,,,2015-10-05,1,,,,,,0
23228,1030005000149,01,0,2015-11-06,2015-10-05,日本基督教団埼大通り教会,,399,埼玉県,さいたま市中央区,鈴谷４丁目１８番７号,,11,105,3380013,,,,,,,2015-10-05,1,,,,,,0
23229,1030005000157,01,0,2015-11-06,2015-10-05,氷川社,,399,埼玉県,さいたま市桜区,田島４丁目１２番１号,,11,106,3380837,,,,,,,2015-10-05,1,,,,,,0
23230,1030005000165,01,0,2015-11-06,2015-10-05,氷川女体社,,399,埼玉県,さいたま市緑区,大字大間木１５２２番地,,11,109,3360923,,,,,,,2015-10-05,1,,,,,,0
23231,1030005000173,01,0,2015-11-06,2015-10-05,福壽寺,,399,埼玉県,さいたま市緑区,大字大崎２０３５番地の１,,11,109,3360974,,,,,,,2015-10-05,1,,,,,,0
23232,1030005000181,01,0,2015-11-06,2015-10-05,明神社,,399,埼玉県,さいたま市緑区,東浦和２丁目４８番地２,,11,109,3360926,,,,,,,2015-10-05,1,,,,,,0
23233,1030005000198,01,1,2019-10-17,2015-10-05,宗教法人立正同親会,,399,埼玉県,さいたま市南区,辻５丁目３番８号,00018320,11,108,3360026,,,,,,,2015-10-05,1,,,,,リッショウドウシンカイ,0
23234,1030005000207,01,0,2015-11-06,2015-10-05,秋葉神社,,399,埼玉県,さいたま市西区,大字中釘８１８番地,,11,101,3310077,,,,,,,2015-10-05,1,,,,,,0
23235,1030005000215,01,0,2015-11-06,2015-10-05,熊野神社,,399,埼玉県,さいたま市見沼区,大字片柳７７１番地,,11,104,3370024,,,,,,,2015-10-05,1,,,,,,0
23236,1030005000223,01,0,2015-11-06,2015-10-05,神明神社,,399,埼玉県,さいたま市見沼区,大字小深作６０４番地,,11,104,3370005,,,,,,,2015-10-05,1,,,,,,0
23237,1030005000231,01,0,2015-11-06,2015-10-05,諏訪神社,,399,埼玉県,さいたま市見沼区,大字南中野３５番地,,11,104,3370042,,,,,,,2015-10-05,1,,,,,,0
23238,1030005000248,01,0,2015-11-06,2015-10-05,氷川社,,399,埼玉県,さいたま市見沼区,東大宮７丁目３６番地１１,,11,104,3370051,,,,,,,2015-10-05,1,,,,,,0
23239,1030005000256,01,0,2015-11-06,2015-10-05,氷川社,,399,埼玉県,さいたま市西区,宮前町１６３４番地,,11,101,3310046,,,,,,,2015-10-05,1,,,,,,0
23240,1030005000264,01,0,2015-11-06,2015-10-05,宗像神社,,399,埼玉県,さいたま市見沼区,大字新右エ門新田６８番地,,11,104,3370000,,,,,,,2015-10-05,1,,,,,,0
23241,1030005000272,01,0,2015-11-06,2015-10-05,雷電神社,,399,埼玉県,さいたま市北区,今羽町１５４番地,,11,102,3310801,,,,,,,2015-10-05,1,,,,,,0
23242,1030005000280,01,0,2015-11-06,2015-10-05,宗教法人顕徳寺,,399,埼玉県,さいたま市見沼区,染谷１丁目５６番地,,11,104,3370026,,,,,,,2015-10-05,1,,,,,,0
23243,1030005000289,01,0,2015-11-06,2015-10-05,高城寺,,399,埼玉県,さいたま市西区,大字西遊馬２２９番地,,11,101,3310061,,,,,,,2015-10-05,1,,,,,,0
23244,1030005000297,01,0,2015-11-06,2015-10-05,正福寺,,399,埼玉県,さいたま市見沼区,大字蓮沼７７０番地,,11,104,3370015,,,,,,,2015-10-05,1,,,,,,0
23245,1030005000306,01,0,2015-11-06,2015-10-05,清河寺,,399,埼玉県,さいたま市西区,大字清河寺７９２番地,,11,101,3310048,,,,,,,2015-10-05,1,,,,,,0
23246,1030005000314,01,0,2015-11-06,2015-10-05,長福寺,,399,埼玉県,さいたま市北区,別所町９８番地６,,11,102,3310821,,,,,,,2015-10-05,1,,,,,,0
23247,1030005000322,12,0,2017-12-06,2017-12-01,法光寺,,399,埼玉県,さいたま市西区,西大宮４丁目６１番地４法光寺,,11,101,3310078,,,,,,,2015-10-05,1,,,,,,0
23248,1030005000330,01,0,2015-11-06,2015-10-05,妙隆寺,00018326,399,埼玉県,さいたま市北区,盆栽町５１１番地,,11,102,3310805,,,,,,,2015-10-05,1,,,,,,0
23249,1030005000339,01,0,2015-11-06,2015-10-05,神道修成派大成大教会,,399,埼玉県,さいたま市大宮区,大成町１丁目１７３番地,,11,103,3300852,,,,,,,2015-10-05,1,,,,,,0
23250,1030005000347,01,0,2015-11-06,2015-10-05,天心会教会,,399,埼玉県,さいたま市北区,東大成町１丁目３６８番地,,11,102,3310814,,,,,,,2015-10-05,1,,,,,,0
23251,1030005000355,01,0,2015-11-06,2015-10-05,東大宮福音自由教会,,399,埼玉県,さいたま市見沼区,東大宮６丁目５４番地の１２,,11,104,3370051,,,,,,,2015-10-05,1,,,,,,0
23252,1030005000363,01,0,2015-11-06,2015-10-05,天理教片柳分教会,,399,埼玉県,さいたま市見沼区,大字南中野４７４番地,,11,104,3370042,,,,,,,2015-10-05,1,,,,,,0
23253,1030005000371,01,0,2015-11-06,2015-10-05,宗教法人天理教日進分教会,,399,埼玉県,さいたま市大宮区,土手町３丁目１５２番地,,11,103,3300801,,,,,,,2015-10-05,1,,,,,,0
23254,1030005000388,01,0,2015-11-06,2015-10-05,天理教牧之谷分教会,,399,埼玉県,さいたま市見沼区,大字御蔵１１１３番地の３,,11,104,3370033,,,,,,,2015-10-05,1,,,,,,0
23255,1030005000396,01,0,2015-11-06,2015-10-05,日本基督教團大宮教會,,399,埼玉県,さいたま市北区,大字大宮３６０８番地,,11,102,3310800,,,,,,,2015-10-05,1,,,,,,0
23256,1030005000413,01,1,2018-11-02,2015-10-05,公益財団法人埼玉ＹＭＣＡ,,399,埼玉県,さいたま市浦和区,常盤９丁目１９番６号北浦和松村ビル内,,11,107,3300061,,,,,,,2015-10-05,1,,,,,サイタマワイエムシーエー,0
23257,1030005000438,01,1,2018-06-21,2015-10-05,公益財団法人埼玉県私立幼稚園教職員退職金財団,,399,埼玉県,さいたま市浦和区,岸町７丁目１２番１号,,11,107,3300064,,,,,,,2015-10-05,1,,,,,サイタマケンシリツヨウチエンキョウショクインタイショクキンザイダン,0
23258,1030005000470,01,1,2018-07-31,2015-10-05,一般財団法人芝原区画整理記念会館,,399,埼玉県,さいたま市緑区,芝原３丁目１５番地８芝原区画整理記念会館内,,11,109,3360917,,,,,,,2015-10-05,1,,,,,シバハラクカクセイリキネンカイカン,0
23259,1030005000487,01,1,2019-06-19,2015-10-05,一般社団法人埼玉県医薬品配置協会,,399,埼玉県,さいたま市浦和区,本太３丁目１２番１２号,,11,107,3300052,,,,,,,2015-10-05,1,,,,,,0
23260,1030005000512,01,1,2019-07-22,2015-10-05,一般社団法人埼玉県浄化槽協会,,399,埼玉県,さいたま市浦和区,高砂４丁目２番４号,,11,107,3300063,,,,,,,2015-10-05,1,,,,,,0
23261,1030005000520,21,0,2018-01-29,2018-01-26,社団法人埼玉県市町村退職者福祉協会,,399,埼玉県,さいたま市浦和区,岸町７丁目５番１４号,,11,107,3300064,,,2018-01-26,21,,,2015-10-05,1,,,,,,0
23262,1030005000529,01,0,2015-11-06,2015-10-05,一般社団法人埼玉県調理師会,,399,埼玉県,さいたま市浦和区,高砂４丁目４番１７号,,11,107,3300063,,,,,,,2015-10-05,1,,,,,,0
23263,1030005000537,01,0,2015-11-06,2015-10-05,一般社団法人埼玉県バス協会,,399,埼玉県,さいたま市浦和区,高砂２丁目２番１５号埼玉県交通会館内,,11,107,3300063,,,,,,,2015-10-05,1,,,,,,0
23264,1030005000561,01,1,2018-06-04,2015-10-05,一般社団法人浦和地区労働基準協会,,399,埼玉県,さいたま市浦和区,北浦和３丁目１０番９号,,11,107,3300074,,,,,,,2015-10-05,1,,,,,ウラワチクロウドウキジュンキョウカイ,0
23265,1030005000578,01,1,2018-07-25,2015-10-05,一般社団法人大宮医師会,,399,埼玉県,さいたま市北区,東大成町２丁目１０７番地,,11,102,3310814,,,,,,,2015-10-05,1,,,,,オオミヤイシカイ,0
23266,1030005000603,01,1,2018-04-20,2015-10-05,一般財団法人埼玉水道サービス公社,,399,埼玉県,さいたま市北区,東大成町２丁目４４５番地１,,11,102,3310814,,,,,,,2015-10-05,1,,,,,サイタマスイドウサービスコウシャ,0
23267,1030005000611,01,1,2019-07-09,2015-10-05,公益財団法人埼玉県生態系保護協会,,399,埼玉県,さいたま市大宮区,宮町１丁目１０３番地１ＹＫビル内,,11,103,3300802,,,,,,,2015-10-05,1,,,,,サイタマケンセイタイケイホゴキョウカイ,0
23268,1030005000628,01,1,2018-07-02,2015-10-05,公益財団法人サトエ記念美術博物館,,399,埼玉県,さいたま市大宮区,上小町４７６番地,,11,103,3300855,,,,,,,2015-10-05,1,,,,,サトエキネンビジュツハクブツカン,0
